permit,facility,Outfall,key,permit_outfall,state,kg_N_TN_per_month,month_year,EXTERNAL_PERMIT_NMBR.x,FACILITY_NAME,SIC_CODES,SIC_DESCRIPTIONS,PERM_FEATURE_NMBR.x,STATE_WATER_BODY_NAME,LATITUDE83,LONGITUDE83,impute_lat,impute_lon,EXTERNAL_PERMIT_NMBR.y,PERM_FEATURE_NMBR.y,huc8,name,impute_name
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_2005-12-31,NY0026204_1,NY,504716.553287982,2005-12-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_2005-12-31,NY0026239_1,NY,119501.133786848,2005-12-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_2005-12-31,NY0027073_1,NY,66077.0975056689,2005-12-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_2006-01-31,NY0026697_1,NY,26641.7233560091,2006-01-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_2006-01-31,NY0026701_1,NY,27035.3741496599,2006-01-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_2006-01-31,NY0026786_1,NY,9560.09070294784,2006-01-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_2006-01-31,NY0026999_3,NY,7226.30385487528,2006-01-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2006-01-31,NY0026131_1,NY,475192.743764172,2006-01-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2006-01-31,NY0026191_1,NY,292426.303854875,2006-01-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_2006-01-31,NY0026204_1,NY,507528.344671202,2006-01-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_2006-01-31,NY0026239_1,NY,120907.029478458,2006-01-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_2006-01-31,NY0027073_1,NY,78730.1587301587,2006-01-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_2006-02-28,NY0026999_3,NY,5422.22222222222,2006-02-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_2006-02-28,NY0026697_1,NY,20736.5079365079,2006-02-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_2006-02-28,NY0026701_1,NY,14361.9047619048,2006-02-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_2006-02-28,NY0026786_1,NY,8215.87301587302,2006-02-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2006-02-28,NY0026131_1,NY,383492.063492063,2006-02-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_2006-02-28,NY0026204_1,NY,466031.746031746,2006-02-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_2006-02-28,NY0026239_1,NY,105396.825396825,2006-02-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_2006-02-28,NY0027073_1,NY,59682.5396825397,2006-02-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2006-02-28,NY0026191_1,NY,238730.158730159,2006-02-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_2006-03-31,NY0026697_1,NY,20947.8458049887,2006-03-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_2006-03-31,NY0026701_1,NY,16322.4489795918,2006-03-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_2006-03-31,NY0026786_1,NY,8969.61451247165,2006-03-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_2006-03-31,NY0026999_3,NY,6931.06575963719,2006-03-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2006-03-31,NY0026131_1,NY,421768.707482993,2006-03-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2006-03-31,NY0026191_1,NY,276961.451247166,2006-03-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_2006-03-31,NY0026204_1,NY,538458.049886621,2006-03-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_2006-03-31,NY0026239_1,NY,154648.526077098,2006-03-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_2006-03-31,NY0027073_1,NY,71700.6802721088,2006-03-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_2006-04-30,NY0026697_1,NY,22244.8979591837,2006-04-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_2006-04-30,NY0026701_1,NY,17156.462585034,2006-04-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_2006-04-30,NY0026786_1,NY,9850.34013605442,2006-04-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_2006-04-30,NY0026999_3,NY,6952.38095238095,2006-04-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2006-04-30,NY0026131_1,NY,405442.176870748,2006-04-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2006-04-30,NY0026191_1,NY,272108.843537415,2006-04-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_2006-04-30,NY0026204_1,NY,518367.346938776,2006-04-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_2006-04-30,NY0026239_1,NY,152380.952380952,2006-04-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_2006-04-30,NY0027073_1,NY,61224.4897959184,2006-04-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_2006-05-31,NY0026697_1,NY,25657.5963718821,2006-05-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_2006-05-31,NY0026701_1,NY,19443.537414966,2006-05-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_2006-05-31,NY0026786_1,NY,8800.90702947846,2006-05-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026999,GREAT NECK WPC DISTRICT,3,NY0026999_3_2006-05-31,NY0026999_3,NY,7760.54421768707,2006-05-01,NY0026999,GREAT NECK WPC DISTRICT,4952,Sewerage Systems,3,MANHASSET BAY,40.797722,-73.712139,NA,NA,NY0026999,3,02030201,Northern Long Island,NA
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2006-05-31,NY0026131_1,NY,404897.959183673,2006-05-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2006-05-31,NY0026191_1,NY,279773.242630386,2006-05-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_2006-05-31,NY0026204_1,NY,527210.884353742,2006-05-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_2006-05-31,NY0026239_1,NY,125124.716553288,2006-05-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_2006-05-31,NY0027073_1,NY,47800.4535147392,2006-05-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026697,NEW ROCHELLE SD,1,NY0026697_1_2006-06-30,NY0026697_1,NY,21238.0952380952,2006-06-01,NY0026697,NEW ROCHELLE STP,4952,Sewerage Systems,1,LONG ISLAND SOUND,40.891194,-73.738667,NA,NA,NY0026697,1,02030203,Long Island Sound,NA
NY0026701,MAMARONECK SANITARY SD WWTP,1,NY0026701_1_2006-06-30,NY0026701_1,NY,20707.4829931973,2006-06-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026786,PORT CHESTER SANITARY SD WWTP,1,NY0026786_1_2006-06-30,NY0026786_1,NY,7809.52380952381,2006-06-01,NY0026786,PORT CHESTER STP,4952,Sewerage Systems,1,BYRAM R,40.989194,-73.659278,NA,NA,NY0026786,1,02030203,Long Island Sound,NA
NY0026131,NYCDEP - WARD'S ISLAND WPCP,1,NY0026131_1_2006-06-30,NY0026131_1,NY,463945.578231292,2006-06-01,NY0026131,NYCDEP - WARD'S ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.787833,-73.919139,NA,NA,NA,NA,NA,East River,East River
NY0026191,NYCDEP - HUNT'S POINT WPCP,1,NY0026191_1_2006-06-30,NY0026191_1,NY,242176.870748299,2006-06-01,NY0026191,NYCDEP - HUNT'S POINT WPCP,4952,Sewerage Systems,1,UPPER EAST R,40.801389,-73.879583,NA,NA,NY0026191,1,02030102,Bronx,NA
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_2006-06-30,NY0026204_1,NY,531972.789115646,2006-06-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_2006-06-30,NY0026239_1,NY,108843.537414966,2006-06-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_2006-06-30,NY0027073_1,NY,47619.0476190476,2006-06-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-01-31,NY0026239_1,NY,129609.41435,1992-01-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-02-29,NY0026239_1,NY,115277.947125,1992-02-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-03-31,NY0026239_1,NY,109567.423,1992-03-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_1992-03-31,NY0027073_1,NY,69077.4259995,1992-03-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-04-30,NY0026239_1,NY,124919.591175,1992-04-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_1992-05-31,NY0026204_1,NY,551638.0297895,1992-05-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-05-31,NY0026239_1,NY,124265.861115,1992-05-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_1992-05-31,NY0027073_1,NY,57965.930568,1992-05-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_1992-06-30,NY0026204_1,NY,576090.81525,1992-06-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-06-30,NY0026239_1,NY,108085.61064,1992-06-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_1992-06-30,NY0027073_1,NY,55120.09959,1992-06-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_1992-07-31,NY0026204_1,NY,718033.8792,1992-07-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-07-31,NY0026239_1,NY,93817.31128,1992-07-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_1992-07-31,NY0027073_1,NY,54688.552815,1992-07-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_1992-08-31,NY0026204_1,NY,561817.533316,1992-08-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-08-31,NY0026239_1,NY,79116.526465,1992-08-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_1992-08-31,NY0027073_1,NY,51454.6054389,1992-08-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_1992-09-30,NY0026204_1,NY,506191.29747,1992-09-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-09-30,NY0026239_1,NY,96976.548585,1992-09-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_1992-09-30,NY0027073_1,NY,41433.611505,1992-09-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_1992-10-31,NY0026204_1,NY,639354.42561,1992-10-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-10-31,NY0026239_1,NY,103371.19632,1992-10-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_1992-10-31,NY0027073_1,NY,34453.77888665,1992-10-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_1992-11-30,NY0026204_1,NY,544611.62127,1992-11-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-11-30,NY0026239_1,NY,117637.8,1992-11-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_1992-11-30,NY0027073_1,NY,30018.5322,1992-11-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_1992-12-31,NY0026204_1,NY,534972.5056,1992-12-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1992-12-31,NY0026239_1,NY,117961.2755625,1992-12-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_1992-12-31,NY0027073_1,NY,48978.91438,1992-12-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_1993-01-31,NY0026204_1,NY,483443.667,1993-01-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1993-01-31,NY0026239_1,NY,115107.04302,1993-01-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_1993-01-31,NY0027073_1,NY,55352.08224,1993-01-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
NY0026204,NYCDEP - NEWTOWN CREEK WPCP,1,NY0026204_1_1993-02-28,NY0026204_1,NY,488915.73234,1993-02-01,NY0026204,NYCDEP - NEWTOWN CREEK WPCP,4952,Sewerage Systems,1,EAST R,40.731139,-73.965583,NA,NA,NA,NA,NA,East River,East River
NY0026239,NYCDEP - TALLMAN ISLAND WPCP,1,NY0026239_1_1993-02-28,NY0026239_1,NY,92842.7192,1993-02-01,NY0026239,NYCDEP - TALLMAN ISLAND WPCP,4952,Sewerage Systems,1,EAST R,40.797583,-73.841056,NA,NA,NY0026239,1,02030102,Bronx,NA
NY0027073,NYCDEP - RED HOOK WPCP,1,NY0027073_1_1993-02-28,NY0027073_1,NY,80588.866484,1993-02-01,NY0027073,NYCDEP - RED HOOK WPCP,4952,Sewerage Systems,1,EAST R,40.705722,-73.984389,NA,NA,NA,NA,NA,East River,East River
