permit,facility,key,permit_outfall,kg_N_TN_per_month,month_year,outfall,state,LATITUDE83,LONGITUDE83,huc8,name,season
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2008-02-29,NY0027073_1,63129.25,2008 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2008-03-31,NY0027073_1,60453.51,2008 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2008-04-30,NY0027073_1,47619.05,2008 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2008-05-31,NY0027073_1,46394.56,2008 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2008-06-30,NY0027073_1,36734.69,2008 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2008-07-31,NY0027073_1,29523.81,2008 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2008-08-31,NY0027073_1,30929.71,2008 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2008-09-30,NY0027073_1,36734.69,2008 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2008-10-31,NY0027073_1,36553.29,2008 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2008-11-30,NY0027073_1,39455.78,2008 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2008-12-31,NY0027073_1,42176.87,2008 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-01-31,NY0027073_1,46394.56,2009 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-02-28,NY0027073_1,44444.44,2009 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-03-31,NY0027073_1,52018.14,2009 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-04-30,NY0027073_1,59863.95,2009 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-05-31,NY0027073_1,49206.35,2009 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-06-30,NY0027073_1,48979.59,2009 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-07-31,NY0027073_1,39365.08,2009 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-08-31,NY0027073_1,35147.39,2009 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-09-30,NY0027073_1,36734.69,2009 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-10-31,NY0027073_1,36553.29,2009 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-11-30,NY0027073_1,40816.33,2009 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2009-12-31,NY0027073_1,47800.45,2009 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-01-31,NY0027073_1,53424.04,2010 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-02-28,NY0027073_1,50793.65,2010 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-03-31,NY0027073_1,64671.2,2010 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-04-30,NY0027073_1,48979.59,2010 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-05-31,NY0027073_1,43582.77,2010 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-06-30,NY0027073_1,43537.41,2010 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-07-31,NY0027073_1,29523.81,2010 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-08-31,NY0027073_1,36553.29,2010 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-09-30,NY0027073_1,31292.52,2010 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-10-31,NY0027073_1,37959.18,2010 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-11-30,NY0027073_1,40816.33,2010 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2010-12-31,NY0027073_1,43582.77,2010 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-01-31,NY0027073_1,52018.14,2011 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-02-28,NY0027073_1,48253.97,2011 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-03-31,NY0027073_1,53424.04,2011 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-04-30,NY0027073_1,62585.03,2011 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-05-31,NY0027073_1,44988.66,2011 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-06-30,NY0027073_1,44897.96,2011 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-07-31,NY0027073_1,40770.98,2011 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-08-31,NY0027073_1,42176.87,2011 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-09-30,NY0027073_1,42176.87,2011 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-10-31,NY0027073_1,40770.98,2011 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-11-30,NY0027073_1,51700.68,2011 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2011-12-31,NY0027073_1,42176.87,2011 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-01-31,NY0027073_1,40770.98,2012 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-02-29,NY0027073_1,46031.75,2012 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-03-31,NY0027073_1,50612.24,2012 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-04-30,NY0027073_1,55782.31,2012 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-05-31,NY0027073_1,46394.56,2012 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-06-30,NY0027073_1,44897.96,2012 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-07-31,NY0027073_1,37959.18,2012 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-08-31,NY0027073_1,43582.77,2012 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-09-30,NY0027073_1,38095.24,2012 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-10-31,NY0027073_1,49206.35,2012 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-11-30,NY0027073_1,40816.33,2012 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2012-12-31,NY0027073_1,49206.35,2012 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-01-31,NY0027073_1,50612.24,2013 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-02-28,NY0027073_1,40634.92,2013 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-03-31,NY0027073_1,60453.51,2013 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-04-30,NY0027073_1,62585.03,2013 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-05-31,NY0027073_1,56235.83,2013 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-06-30,NY0027073_1,62585.03,2013 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-07-31,NY0027073_1,57641.72,2013 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-08-31,NY0027073_1,56235.83,2013 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-09-30,NY0027073_1,57142.86,2013 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-10-31,NY0027073_1,56235.83,2013 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-11-30,NY0027073_1,55782.31,2013 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2013-12-31,NY0027073_1,84353.74,2013 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-01-31,NY0027073_1,82947.85,2014 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-02-28,NY0027073_1,73650.79,2014 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-03-31,NY0027073_1,88571.43,2014 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-04-30,NY0027073_1,85714.29,2014 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-05-31,NY0027073_1,82947.85,2014 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-06-30,NY0027073_1,84353.74,2014 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-07-31,NY0027073_1,61859.41,2014 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-08-31,NY0027073_1,52018.14,2014 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-09-30,NY0027073_1,46258.5,2014 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-10-31,NY0027073_1,64671.2,2014 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-11-30,NY0027073_1,58503.4,2014 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2014-12-31,NY0027073_1,63265.31,2014 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-01-31,NY0027073_1,61859.41,2015 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-02-28,NY0027073_1,54603.17,2015 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-03-31,NY0027073_1,68888.89,2015 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-04-30,NY0027073_1,59863.95,2015 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-05-31,NY0027073_1,54829.93,2015 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-06-30,NY0027073_1,57142.86,2015 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-07-31,NY0027073_1,49206.35,2015 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-08-31,NY0027073_1,44988.66,2015 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-09-30,NY0027073_1,47619.05,2015 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-10-31,NY0027073_1,47800.45,2015 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-11-30,NY0027073_1,44897.96,2015 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2015-12-31,NY0027073_1,52018.14,2015 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-01-31,NY0027073_1,64671.2,2016 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-02-29,NY0027073_1,69705.22,2016 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-03-31,NY0027073_1,63265.31,2016 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-04-30,NY0027073_1,54421.77,2016 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-05-31,NY0027073_1,56235.83,2016 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-06-30,NY0027073_1,46258.5,2016 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-07-31,NY0027073_1,49206.35,2016 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-08-31,NY0027073_1,40770.98,2016 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-09-30,NY0027073_1,48979.59,2016 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-10-31,NY0027073_1,47800.45,2016 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-11-30,NY0027073_1,48979.59,2016 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2016-12-31,NY0027073_1,46394.56,2016 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-01-31,NY0027073_1,70294.78,2017 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-02-28,NY0027073_1,64761.9,2017 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-03-31,NY0027073_1,80136.05,2017 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-04-30,NY0027073_1,70748.3,2017 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-05-31,NY0027073_1,66077.1,2017 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-06-30,NY0027073_1,50340.14,2017 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-07-31,NY0027073_1,49206.35,2017 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-08-31,NY0027073_1,50612.24,2017 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-09-30,NY0027073_1,43537.41,2017 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-10-31,NY0027073_1,54829.93,2017 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-11-30,NY0027073_1,51700.68,2017 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2017-12-31,NY0027073_1,57641.72,2017 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-01-31,NY0027073_1,71700.68,2018 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-02-28,NY0027073_1,76190.48,2018 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-03-31,NY0027073_1,92789.12,2018 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-04-30,NY0027073_1,72108.84,2018 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-05-31,NY0027073_1,75918.37,2018 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-06-30,NY0027073_1,61224.49,2018 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-07-31,NY0027073_1,52018.14,2018 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-08-31,NY0027073_1,47800.45,2018 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-09-30,NY0027073_1,46258.5,2018 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-10-31,NY0027073_1,44988.66,2018 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-11-30,NY0027073_1,53061.22,2018 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2018-12-31,NY0027073_1,57641.72,2018 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-01-31,NY0027073_1,60453.51,2019 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-02-28,NY0027073_1,55873.02,2019 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-03-31,NY0027073_1,63265.31,2019 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-04-30,NY0027073_1,65306.12,2019 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-05-31,NY0027073_1,73106.58,2019 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-06-30,NY0027073_1,62585.03,2019 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-07-31,NY0027073_1,54829.93,2019 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-08-31,NY0027073_1,49206.35,2019 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-09-30,NY0027073_1,48979.59,2019 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-10-31,NY0027073_1,60453.51,2019 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-11-30,NY0027073_1,51700.68,2019 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2019-12-31,NY0027073_1,68888.89,2019 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-01-31,NY0027073_1,64671.2,2020 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-02-29,NY0027073_1,65759.64,2020 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-03-31,NY0027073_1,64671.2,2020 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-04-30,NY0027073_1,47619.05,2020 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-05-31,NY0027073_1,54829.93,2020 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-06-30,NY0027073_1,53061.22,2020 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-07-31,NY0027073_1,40770.98,2020 Jul,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-08-31,NY0027073_1,33741.5,2020 Aug,1,NY,40.705722,-73.984389,NA,East River,summer
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-09-30,NY0027073_1,44897.96,2020 Sep,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-10-31,NY0027073_1,53424.04,2020 Oct,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-11-30,NY0027073_1,55782.31,2020 Nov,1,NY,40.705722,-73.984389,NA,East River,fall
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2020-12-31,NY0027073_1,61859.41,2020 Dec,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2021-01-31,NY0027073_1,56235.83,2021 Jan,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2021-02-28,NY0027073_1,55873.02,2021 Feb,1,NY,40.705722,-73.984389,NA,East River,winter
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2021-03-31,NY0027073_1,67482.99,2021 Mar,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2021-04-30,NY0027073_1,57142.86,2021 Apr,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2021-05-31,NY0027073_1,61859.41,2021 May,1,NY,40.705722,-73.984389,NA,East River,spring
NY0027073,NYCDEP - RED HOOK WPCP,NY0027073_1_2021-06-30,NY0027073_1,46258.5,2021 Jun,1,NY,40.705722,-73.984389,NA,East River,summer
NY0026158,NYCDEP - BOWERY BAY WPCP,NY0026158_1_2021-09-30,NY0026158_1,107482.99,2021 Sep,1,NY,40.774167,-73.888167,02030102,Bronx,fall
NY0026158,NYCDEP - BOWERY BAY WPCP,NY0026158_1_2021-08-31,NY0026158_1,112471.66,2021 Aug,1,NY,40.774167,-73.888167,02030102,Bronx,summer
NY0026158,NYCDEP - BOWERY BAY WPCP,NY0026158_1_2021-07-31,NY0026158_1,147619.05,2021 Jul,1,NY,40.774167,-73.888167,02030102,Bronx,summer
NY0026158,NYCDEP - BOWERY BAY WPCP,NY0026158_1_2021-06-30,NY0026158_1,144217.69,2021 Jun,1,NY,40.774167,-73.888167,02030102,Bronx,summer
